x,MaxEmotionCode
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Contempt.Intensity,4
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
Frustration.Intensity,3
